Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-11-01 15:35:28.673 -0600,"Success",0:00:00,0,0,0,"20181101_153528.673/LogFile.txt","","",1
