Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2022-03-02 16:59:45.856 -0700,"Success",0:00:00,0,0,0,"20220302_165945.856/LogFile.txt","","",1
